Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tajikistan,-1.034538388,-1.023233891,-1.240859747,-1.182374001,-0.693340778,-0.88231802,-0.78061831,-0.674310863,-0.747738957,-0.512072921
Turkmenistan,0.334105611,0.234129071,0.42808789,0.2490955,0.074206032,-0.089571141,-0.195148066,-0.128823504,-0.012979328,-0.178149864
Timor-Leste,-0.467514545,-0.462352425,-0.284831136,-0.384680241,-0.179694876,-0.27170971,-0.017668042,0.06638208,0.233176738,0.243016809
Tonga,0.689703107,0.937798142,0.894514441,0.935446382,0.84719646,0.868294656,0.897029459,0.771566808,0.833516359,1.037786126
Trinidad and Tobago,-0.050823182,0.141080409,0.104277603,0.093686096,0.247864336,0.279361039,0.27725777,0.269298404,0.230616614,0.081537127
Tunisia,-0.063976362,-0.353741795,-0.721316934,-0.902563274,-0.851661503,-0.960177004,-1.139722347,-1.02349031,-0.86821872,-0.877072871
Turkiye,-0.915285528,-0.959997058,-1.22053194,-1.249932528,-1.086035967,-1.495309711,-2.007214785,-1.786375403,-1.315165997,-1.3781358
Tuvalu,1.422731638,1.302488327,1.290351152,1.28392601,1.299327254,1.365985394,1.382750273,1.213737011,1.391008735,1.171670437
Tanzania,0.014471621,-0.024133479,0.051454291,-0.162120849,-0.597118556,-0.423460692,-0.448246777,-0.570162177,-0.580516219,-0.388441443
Uganda,-1.000558257,-0.976101816,-0.86896652,-0.838690639,-0.941126168,-0.804575801,-0.718276322,-0.569948792,-0.701724708,-0.694264531
Ukraine,0.013131719,-0.070431463,-0.092274904,-0.77728498,-2.020833492,-1.95953238,-1.853331923,-1.867416739,-1.872089386,-1.428326726
